CAMPUS_ID|NEIGHBORHOOD|RESIDENCE HALL
1983276|Central Campus|220 Alexander
1976826|Kilgo Quad|House O
1982303|Crowell Quad|House G
1977124|Central Campus|1915 Erwin
1977556|Keohane Quad|House 4D
1977661|Craven Quad|House F
1977756|Craven Quad|House VO
1977870|Craven Quad|House A
1978188|Central Campus|202 Alexander
1978326|Few Quad|House GG
1979030|Central Campus|210 Alexander
1979741|Crowell Quad|House DD
1979769|Central Campus|1911 Erwin
1979792|Craven Quad|House C
1980128|Central Campus|1913 Erwin
1982185|Edens Quad|House 3B
1983208|Few Quad|House HH
1979266|Central Campus|1911 Erwin
1988736|Craven Quad|House T
2019002|Few Quad|House HH
1979947|Central Campus|1915 Erwin
2007790|Central Campus|215 Anderson
1987677|Few Quad|House GG
1980373|Central Campus|209 Anderson
2010291|Keohane Quad|House 4E
1978215|Keohane Quad|House 4E
2018865|Edens Quad|House 2A
2024766|Craven Quad|House VO
1981417|Crowell Quad|House EE
1987841|Wannamaker Quad|Wannamaker
2002841|Kilgo Quad|House M
2020603|Edens Quad|House 1C
1978287|Central Campus|209 Alexander
2015010|Wannamaker Quad|Wannamaker
1999050|Central Campus|206 Oregon
2000631|Craven Quad|House D
2023148|Edens Quad|House 1B
2002799|Few Quad|House GG
2022327|Craven Quad|House E
2005285|Edens Quad|House 3B
2021061|Central Campus|1712 Pace
1987909|Edens Quad|House 1B
1994053|Craven Quad|House E
2007861|Keohane Quad|House 4A
2014539|Edens Quad|House 3B
1998802|Central Campus|1905 Erwin
2004297|Keohane Quad|House 4B
1981348|Kilgo Quad|House K
2017551|Few Quad|House HH
2000620|Edens Quad|House 1C
2014279|Kilgo Quad|House K
1979913|Few Quad|House FF
2000870|Central Campus|1708 Pace
2000918|Craven Quad|House C
2005224|Central Campus|209 Alexander
2005427|Craven Quad|House E
2018573|Craven Quad|House B
1979222|Edens Quad|House 2A
2019019|Central Campus|1700 Pace
2027589|Keohane Quad|House 4A
2024351|Edens Quad|House 3B
1951556|Craven Quad|House B
1937720|Kilgo Quad|House N
1922591|Central Campus|1708 Pace
1946583|Crowell Quad|House EE
1927878|Edens Quad|House 2A
1942490|Central Campus|1911 Erwin
1943449|Craven Quad|House C
1946307|Central Campus|205 Alexander
1941084|Wannamaker Quad|Wannamaker
1823746|East Neighborhood 2|Aycock
1928741|Kilgo Quad|House P
1950459|Central Campus|220 Alexander
1958566|Edens Quad|House 1A
1934042|Crowell Quad|House G
1929286|Few Quad|House GG
1971293|Central Campus|221 Anderson
1956124|Kilgo Quad|House O
1922040|Edens Quad|House 3A
1927570|Edens Quad|House 2C
1954281|Central Campus|206 Oregon
1920818|Edens Quad|House 3B
1979898|Central Campus|1913 Erwin
1976083|Kilgo Quad|House K
1977167|Kilgo Quad|House O
1977589|Central Campus|1809 Erwin
1977911|Edens Quad|House 1C
1978394|Crowell Quad|House H
1978625|Kilgo Quad|House I
1979043|Central Campus|1905 Erwin
1979455|Central Campus|1700 Pace
1979711|Kilgo Quad|House L
1980055|Edens Quad|House 2C
1981193|Keohane Quad|House 4A
1981377|Crowell Quad|House H
1981977|Crowell Quad|House BB
1982113|Kilgo Quad|House M
1982300|Edens Quad|House 3B
1978234|Few Quad|House HH
1978767|Craven Quad|House B
1979208|Central Campus|210 Alexander
1979261|Central Campus|1901 Erwin
1979710|Edens Quad|House 2C
1981614|Central Campus|1915 Erwin
2019407|Craven Quad|House C
1979928|Wannamaker Quad|Wannamaker
1980397|Central Campus|304 Anderson
1978607|Few Quad|House GG
2013886|Few Quad|House GG
2020646|Craven Quad|House A
2005027|Wannamaker Quad|Wannamaker
2025578|Few Quad|House HH
2019963|Keohane Quad|House 4E
2012440|Kilgo Quad|House I
1982168|Craven Quad|House X
2000540|Kilgo Quad|House O
2014942|Kilgo Quad|House K
2000340|Few Quad|House HH
2020665|Wannamaker Quad|Wannamaker
1979499|Central Campus|1712 Pace
2019307|Kilgo Quad|House L
2021145|Craven Quad|House C
2026029|Keohane Quad|House 4A
1998872|Keohane Quad|House 4A
2036786|Few Quad|House GG
1991644|Kilgo Quad|House N
1943787|Keohane Quad|House 4A
1954917|Keohane Quad|House 4A
1954982|Crowell Quad|House G
1940899|Central Campus|1708 Pace
1947861|Edens Quad|House 1A
1949787|Craven Quad|House B
1929967|Central Campus|221 Anderson
1944109|Crowell Quad|House EE
1928774|Central Campus|1915 Yearby
1928872|Keohane Quad|House 4E
1933828|Wannamaker Quad|Wannamaker
1930984|Crowell Quad|House CC
1922792|Crowell Quad|House H
1923423|Central Campus|1905 Erwin
1935551|Edens Quad|House 3B
1944195|Central Campus|1911 Erwin
1946758|Craven Quad|House Y
1946910|Central Campus|215 Anderson
1937169|Kilgo Quad|House P
1937535|Central Campus|302 Oregon
1940701|Central Campus|1708 Pace
1942757|Central Campus|1700 Pace
1956176|Craven Quad|House VO
1917562|Wannamaker Quad|Wannamaker
1930124|Craven Quad|House C
1945363|Edens Quad|House 1A
1955981|Central Campus|2015 Yearby
1946116|Central Campus|1913 Erwin
1921913|Central Campus|302 Oregon
1937647|Craven Quad|House VOO
1936832|Craven Quad|House F
1970255|Central Campus|1914 Lewis
1921620|Few Quad|House FF
1937992|Kilgo Quad|House O
1931725|Central Campus|1911 Yearby
1951521|Craven Quad|House F
1944178|Few Quad|House FF
1937572|Kilgo Quad|House P
1948394|Crowell Quad|House BB
1954111|Wannamaker Quad|Wannamaker
1943740|Kilgo Quad|House P
1948718|Craven Quad|House C
1979895|Crowell Quad|House EE
1979297|Central Campus|1905 Erwin
1979510|Central Campus|1913 Erwin
1982055|Edens Quad|House 3A
1977084|Craven Quad|House B
1978347|Kilgo Quad|House M
1979333|Keohane Quad|House 4A
1979369|Few Quad|House HH
1979466|Craven Quad|House AA
1979718|Central Campus|1809 Erwin
1979758|Craven Quad|House T
1979802|Keohane Quad|House 4E
1979807|Kilgo Quad|House M
1979825|Few Quad|House GG
1980050|Craven Quad|House VO
1983247|Central Campus|1914 Lewis
1978343|Edens Quad|House 2A
1978983|Kilgo Quad|House I
1976597|Craven Quad|House E
1976659|Central Campus|1901 Erwin
1977186|Central Campus|1712 Pace
1977598|Craven Quad|House C
2027831|Wannamaker Quad|Wannamaker
2002985|Wannamaker Quad|Wannamaker
2004400|Central Campus|206 Oregon
1979514|Few Quad|House HH
1978740|Craven Quad|House VO
1976149|Craven Quad|House E
1996541|Central Campus|1712 Pace
2004447|Central Campus|1700 Pace
1979436|Central Campus|1809 Erwin
2015350|Edens Quad|House 3A
2005676|Keohane Quad|House 4E
2022130|Wannamaker Quad|Wannamaker
2021973|Edens Quad|House 3A
2011780|Few Quad|House FF
2036153|Keohane Quad|House 4B
2011134|Wannamaker Quad|Wannamaker
1999611|Keohane Quad|House 4D
2036785|Wannamaker Quad|Wannamaker
2023022|Kilgo Quad|House L
2022510|Central Campus|2011 Yearby
2022153|Kilgo Quad|House M
1978140|Keohane Quad|House 4E
1926978|Craven Quad|House E
1930450|Craven Quad|House AA
1935831|Crowell Quad|House H
1937604|Kilgo Quad|House J
1945648|Wannamaker Quad|Wannamaker
1946442|Wannamaker Quad|Wannamaker
1947083|Few Quad|House FF
1947592|Central Campus|220 Alexander
1957134|Few Quad|House GG
1924663|Central Campus|205 Oregon
1947505|Wannamaker Quad|Wannamaker
1948419|Craven Quad|House D
1941231|Wannamaker Quad|Wannamaker
1928783|Keohane Quad|House 4D
1935794|Edens Quad|House 2C
1946343|Wannamaker Quad|Wannamaker
1940515|Central Campus|221 Anderson
1930469|Crowell Quad|House EE
1941073|Keohane Quad|House 4B
1942938|Central Campus|215 Anderson
1943974|Edens Quad|House 2A
1953943|Central Campus|2011 Yearby
1937266|Wannamaker Quad|Wannamaker
1940854|Crowell Quad|House G
1942924|Central Campus|209 Anderson
1952442|Central Campus|302 Oregon
1972239|Central Campus|1708 Pace
1929884|Wannamaker Quad|Wannamaker
1959036|Keohane Quad|House 4A
1940742|Wannamaker Quad|Wannamaker
1947123|Kilgo Quad|House M
1953581|Edens Quad|House 1A
1940914|Keohane Quad|House 4B
1919003|Kilgo Quad|House L
1910652|Craven Quad|House R
1971025|Keohane Quad|House 4E
1971490|Edens Quad|House 1C
1933319|Craven Quad|House AA
1938415|Central Campus|209 Alexander
1945003|Keohane Quad|House 4A
1888127|Central Campus|206 Alexander
1937757|Central Campus|1913 Erwin
1978779|Central Campus|1907 Erwin
1978836|Central Campus|1901 Erwin
1978963|Central Campus|1901 Erwin
1979342|Edens Quad|House 1C
1979790|Edens Quad|House 1C
1979810|Crowell Quad|House G
1979811|Central Campus|1909 Yearby
1979813|Craven Quad|House U
1982043|Central Campus|1913 Erwin
1983193|Kilgo Quad|House O
1983249|Edens Quad|House 2A
1978981|Central Campus|1909 Yearby
1981602|Keohane Quad|House 4E
1977185|Central Campus|1913 Erwin
1978242|Craven Quad|House VO
1978898|Kilgo Quad|House J
1978252|Few Quad|House GG
1976381|Wannamaker Quad|Wannamaker
1979382|Wannamaker Quad|Wannamaker
1979735|Kilgo Quad|House M
1975725|Edens Quad|House 2C
1977068|Central Campus|209 Anderson
2086363|East Neighborhood 2|Jarvis
2091689|East Neighborhood 1|Brown
2071757|East Neighborhood 2|Giles
2081413|East Neighborhood 2|Jarvis
2074544|East Neighborhood 1|Brown
2064611|East Neighborhood 1|Alspaugh
2075574|East Neighborhood 2|Aycock
2074256|East Neighborhood 1|Bassett
2050687|East Neighborhood 3|Southgate
2086392|East Neighborhood 1|Bassett
2075636|East Neighborhood 4|Blackwell
2062860|East Neighborhood 3|Southgate
2046110|East Neighborhood 1|Bassett
2057551|East Neighborhood 3|Southgate
2058703|East Neighborhood 2|Jarvis
2074451|East Neighborhood 2|Aycock
2075475|East Neighborhood 3|Gilbert-Addoms
2077377|East Neighborhood 2|Giles
2058816|East Neighborhood 1|Pegram
2075278|East Neighborhood 4|Randolph
2057527|East Neighborhood 4|Randolph
2015921|Edens Quad|House 2C
2029322|Kilgo Quad|House J
2005289|Crowell Quad|House H
2024424|Craven Quad|House C
1978327|Craven Quad|House R
2010541|Keohane Quad|House 4E
1946846|Wannamaker Quad|Wannamaker
1980315|Craven Quad|House R
2006904|Crowell Quad|House G
1979493|Few Quad|House HH
2011493|Edens Quad|House 3B
2005863|Central Campus|220 Alexander
2019641|Central Campus|1914 Lewis
2015009|Keohane Quad|House 4B
2015579|Edens Quad|House 1B
2015620|Edens Quad|House 2C
2015846|Craven Quad|House C
2011513|Kilgo Quad|House K
2015474|Crowell Quad|House BB
2014022|Kilgo Quad|House M
2020144|Few Quad|House HH
2043367|Keohane Quad|House 4A
2043816|Keohane Quad|House 4A
2040658|Keohane Quad|House 4A
2059865|East Neighborhood 2|Giles
2050562|East Neighborhood 4|Randolph
2049635|East Neighborhood 2|Wilson House
2046350|East Neighborhood 1|Brown
2046239|East Neighborhood 1|Pegram
2048701|East Neighborhood 1|Bassett
2049085|East Neighborhood 1|Pegram
2049174|East Neighborhood 1|Alspaugh
2049300|East Neighborhood 2|Jarvis
2049869|East Neighborhood 2|Jarvis
2050220|East Neighborhood 1|Pegram
2051086|East Neighborhood 1|Alspaugh
2054404|East Neighborhood 1|Brown
2049118|East Neighborhood 1|Pegram
2050723|East Neighborhood 4|Randolph
2051211|East Neighborhood 4|Blackwell
2054493|East Neighborhood 3|Southgate
2054139|East Neighborhood 2|Jarvis
2049143|East Neighborhood 2|Wilson House
2048657|East Neighborhood 2|Wilson House
2049518|East Neighborhood 4|Bell Tower
2049660|East Neighborhood 4|Randolph
2050546|East Neighborhood 4|Blackwell
2051118|East Neighborhood 3|Gilbert-Addoms
2050701|East Neighborhood 1|Alspaugh
2052982|East Neighborhood 1|Alspaugh
2048952|East Neighborhood 3|Gilbert-Addoms
2049497|East Neighborhood 3|Southgate
2050266|East Neighborhood 2|Giles
2052560|East Neighborhood 3|Southgate
2049737|East Neighborhood 2|Wilson House
2053279|East Neighborhood 2|Giles
2048850|East Neighborhood 3|Gilbert-Addoms
2049766|East Neighborhood 2|Aycock
2046318|East Neighborhood 4|Blackwell
2051231|East Neighborhood 4|Bell Tower
2048689|East Neighborhood 4|Bell Tower
2051422|East Neighborhood 3|Gilbert-Addoms
2050630|East Neighborhood 2|Aycock
2087918|East Neighborhood 1|Bassett
2060516|East Neighborhood 1|Alspaugh
2081823|East Neighborhood 2|Jarvis
2055844|East Neighborhood 4|Randolph
2078782|East Neighborhood 3|Southgate
2077483|East Neighborhood 3|Southgate
2065903|East Neighborhood 4|Blackwell
2076304|East Neighborhood 1|Brown
2060224|East Neighborhood 4|Randolph
2076861|East Neighborhood 2|Jarvis
2065011|East Neighborhood 4|Bell Tower
2078989|East Neighborhood 2|Giles
2080737|East Neighborhood 4|Blackwell
2063459|East Neighborhood 3|Southgate
2073344|East Neighborhood 3|Southgate
2049914|East Neighborhood 1|Brown
2056270|East Neighborhood 1|Brown
2052583|East Neighborhood 2|Aycock
2074483|East Neighborhood 1|Alspaugh
2076828|East Neighborhood 1|Pegram
2048085|East Neighborhood 1|Brown
1979167|Crowell Quad|House CC
1981212|Central Campus|314 Anderson
2004103|Crowell Quad|House CC
2007746|Central Campus|206 Alexander
2012468|Central Campus|2015 Yearby
2001299|Few Quad|House GG
2005207|Keohane Quad|House 4E
2013075|Crowell Quad|House CC
2026073|East Neighborhood 2|Jarvis
2011750|Craven Quad|House E
2014446|Central Campus|209 Alexander
2027511|Central Campus|304 Anderson
2018998|Craven Quad|House A
2001342|Edens Quad|House 2A
2022850|Edens Quad|House 1B
2022861|Keohane Quad|House 4A
2004565|East Neighborhood 2|Giles
2005392|Central Campus|2015 Yearby
2018095|Central Campus|220 Alexander
1987808|Crowell Quad|House H
2014692|Few Quad|House GG
2048772|East Neighborhood 2|Aycock
2049383|East Neighborhood 2|Wilson House
2049488|East Neighborhood 4|Blackwell
2049936|East Neighborhood 3|Southgate
2050589|East Neighborhood 2|Aycock
2051027|East Neighborhood 4|Bell Tower
2051246|East Neighborhood 2|Wilson House
2052633|East Neighborhood 3|Gilbert-Addoms
2052711|East Neighborhood 1|Brown
2048075|East Neighborhood 3|Gilbert-Addoms
2048837|East Neighborhood 1|Bassett
2049115|East Neighborhood 3|Southgate
2050556|East Neighborhood 1|Alspaugh
2050710|East Neighborhood 1|Bassett
2053181|East Neighborhood 4|Randolph
2054456|East Neighborhood 3|Gilbert-Addoms
2048732|East Neighborhood 2|Giles
2049348|East Neighborhood 4|Blackwell
2050463|East Neighborhood 1|Bassett
2051029|East Neighborhood 2|Jarvis
2051143|East Neighborhood 2|Aycock
2052937|East Neighborhood 4|Blackwell
2049832|East Neighborhood 4|Bell Tower
2052640|East Neighborhood 4|Randolph
2051039|East Neighborhood 2|Aycock
2049862|East Neighborhood 1|Brown
2055775|East Neighborhood 4|Blackwell
2054124|East Neighborhood 4|Randolph
2049392|East Neighborhood 4|Randolph
2050489|East Neighborhood 4|Randolph
2050755|East Neighborhood 1|Brown
2050766|East Neighborhood 4|Blackwell
2051538|East Neighborhood 3|Southgate
2053250|East Neighborhood 2|Wilson House
2050321|East Neighborhood 3|Gilbert-Addoms
2049893|East Neighborhood 4|Randolph
2050571|East Neighborhood 1|Alspaugh
2049517|East Neighborhood 3|Southgate
2050335|East Neighborhood 2|Jarvis
2050794|East Neighborhood 2|Jarvis
2051312|East Neighborhood 2|Aycock
2051871|East Neighborhood 4|Blackwell
2053911|East Neighborhood 1|Bassett
2075734|East Neighborhood 2|Wilson House
2080182|East Neighborhood 2|Jarvis
2087715|East Neighborhood 1|Alspaugh
2059125|East Neighborhood 2|Giles
2087777|East Neighborhood 2|Giles
2057124|East Neighborhood 3|Southgate
2072777|East Neighborhood 3|Gilbert-Addoms
2082457|East Neighborhood 4|Randolph
2073553|East Neighborhood 4|Bell Tower
2084695|East Neighborhood 3|Southgate
2068728|East Neighborhood 2|Jarvis
2049966|East Neighborhood 2|Wilson House
2079853|East Neighborhood 1|Pegram
2074618|East Neighborhood 2|Aycock
2065083|East Neighborhood 4|Blackwell
2051512|East Neighborhood 1|Bassett
2055718|East Neighborhood 2|Giles
2089777|East Neighborhood 3|Gilbert-Addoms
2086315|East Neighborhood 4|Blackwell
2082095|East Neighborhood 2|Jarvis
2015262|Edens Quad|House 1C
2027102|Edens Quad|House 3B
2011496|Crowell Quad|House H
2013925|Crowell Quad|House H
2025230|Craven Quad|House C
2015472|Few Quad|House GG
1994242|Keohane Quad|House 4B
2004160|Central Campus|2015 Yearby
2004894|Keohane Quad|House 4B
2015842|Kilgo Quad|House L
2021186|Few Quad|House GG
2002087|Crowell Quad|House CC
2018117|Central Campus|1911 Erwin
2013812|Central Campus|1700 Pace
2006063|Central Campus|1911 Yearby
2014035|Kilgo Quad|House M
1977587|Few Quad|House HH
2027488|Craven Quad|House E
2005206|Keohane Quad|House 4D
2012953|Kilgo Quad|House N
2028044|Edens Quad|House 3A
1983160|Edens Quad|House 1A
2046347|East Neighborhood 1|Brown
2047893|East Neighborhood 1|Pegram
2048314|East Neighborhood 4|Blackwell
2049134|East Neighborhood 3|Gilbert-Addoms
2049541|East Neighborhood 3|Gilbert-Addoms
2049685|East Neighborhood 4|Bell Tower
2049798|East Neighborhood 3|Gilbert-Addoms
2050577|East Neighborhood 3|Southgate
2050761|East Neighborhood 2|Aycock
2051503|East Neighborhood 4|Bell Tower
2052475|East Neighborhood 3|Gilbert-Addoms
2052502|East Neighborhood 4|Blackwell
2053922|East Neighborhood 3|Gilbert-Addoms
2046702|East Neighborhood 4|Randolph
2047542|East Neighborhood 1|Brown
2048030|East Neighborhood 1|Alspaugh
2048109|East Neighborhood 4|Bell Tower
2048304|East Neighborhood 3|Southgate
2048564|East Neighborhood 2|Giles
2049097|East Neighborhood 1|Pegram
2049301|East Neighborhood 4|Randolph
2053928|East Neighborhood 3|Southgate
2050989|East Neighborhood 4|Randolph
2051006|East Neighborhood 1|Bassett
2051823|East Neighborhood 1|Brown
2051055|East Neighborhood 4|Randolph
2050247|East Neighborhood 3|Southgate
2051209|East Neighborhood 1|Bassett
2053423|East Neighborhood 4|Blackwell
2049761|East Neighborhood 4|Blackwell
2049956|East Neighborhood 1|Brown
2053474|East Neighborhood 4|Bell Tower
2052958|East Neighborhood 4|Bell Tower
2051291|East Neighborhood 2|Wilson House
2053437|East Neighborhood 2|Wilson House
2049649|East Neighborhood 4|Blackwell
2054035|East Neighborhood 4|Blackwell
2048658|East Neighborhood 4|Bell Tower
2054043|East Neighborhood 4|Bell Tower
2052993|East Neighborhood 4|Blackwell
2049531|East Neighborhood 4|Blackwell
2049641|East Neighborhood 3|Gilbert-Addoms
2048755|East Neighborhood 2|Wilson House
2087012|East Neighborhood 3|Gilbert-Addoms
2055134|East Neighborhood 3|Gilbert-Addoms
2049973|East Neighborhood 4|Blackwell
2059449|East Neighborhood 4|Bell Tower
2060604|East Neighborhood 4|Bell Tower
2072466|East Neighborhood 2|Giles
2075430|East Neighborhood 4|Randolph
2087422|East Neighborhood 4|Bell Tower
2062859|East Neighborhood 3|Gilbert-Addoms
2080659|East Neighborhood 1|Brown
2068546|East Neighborhood 1|Brown
2069850|East Neighborhood 2|Jarvis
2073196|East Neighborhood 1|Bassett
2060833|East Neighborhood 1|Pegram
2077921|East Neighborhood 3|Southgate
2087496|East Neighborhood 3|Southgate
2075184|East Neighborhood 3|Gilbert-Addoms
2050313|East Neighborhood 1|Brown
2088066|East Neighborhood 3|Southgate
2051339|East Neighborhood 3|Gilbert-Addoms
2027004|Wannamaker Quad|Wannamaker
2011464|Edens Quad|House 2A
2011501|East Neighborhood 2|Wilson House
1977828|Kilgo Quad|House M
2003582|Wannamaker Quad|Wannamaker
2006710|Craven Quad|House E
2017618|Few Quad|House GG
2012200|Crowell Quad|House DD
2019321|East Neighborhood 1|Bassett
2013516|Crowell Quad|House H
2005329|Wannamaker Quad|Wannamaker
2016411|Central Campus|1911 Yearby
2029382|Wannamaker Quad|Wannamaker
2016838|Crowell Quad|House DD
2017673|Central Campus|209 Alexander
2011757|Few Quad|House FF
2022206|Crowell Quad|House CC
1977081|Central Campus|220 Alexander
2015033|Central Campus|204 Alexander
2026569|Craven Quad|House C
1998911|Keohane Quad|House 4E
2049664|East Neighborhood 3|Gilbert-Addoms
2049739|East Neighborhood 1|Alspaugh
